FID,OBJECTID,Match_addr,x,y,ICount,Region,Comuna,Calle_1,Calle_2,Numero,Accid_bici,Falle_bici,Grave_bici,Mgrav_bici,Leve_bici,Ileso_bici
150,150,"711 PROVIDENCIA, PROVIDENCIA",348867.4744,6299515.3732,1,REGION METROPOLITANA,PROVIDENCIA,PROVIDENCIA, ,711,1,0,0,0,1,0
151,151,"712 MANUEL ANTONIO MATTA, QUILICURA",336708.1371,6306884.2189,1,REGION METROPOLITANA,QUILICURA,MANUEL ANTONIO MATTA, ,712,1,0,0,0,1,0
152,152,"714 SANTA LAURA, QUILICURA",337418.6942,6307612.611,1,REGION METROPOLITANA,QUILICURA,SANTA LAURA, ,714,1,0,0,1,0,0
153,153,"7197 VICUNA MACKENNA PONIENTE, LA FLORIDA",351288.5794,6289810.6437,1,REGION METROPOLITANA,LA FLORIDA,VICUNA MACKENNA PONIENTE, ,7197,1,0,0,0,1,0
154,154,"7207 JOSE JOAQUIN PEREZ, CERRO NAVIA",338737.7997,6299751.7244,1,REGION METROPOLITANA,CERRO NAVIA,JOSE JOAQUIN PEREZ, ,7207,1,0,1,0,0,0
155,155,"727 OSSA, LA REINA",353920.05,6298065.9619,1,REGION METROPOLITANA,LA REINA,OSSA, ,727,1,0,0,0,1,0
156,156,"735 AMERICO VESPUCIO, HUECHURABA",346757.9157,6305416.9619,1,REGION METROPOLITANA,HUECHURABA,AMERICO VESPUCIO, ,735,1,0,0,0,1,0
157,157,"750 RANCAGUA, PROVIDENCIA",349108.6504,6298816.2807,1,REGION METROPOLITANA,PROVIDENCIA,RANCAGUA, ,750,1,0,1,0,0,0
158,158,"77 BROWN SUR, NUNOA",352039.3472,6297033.8563,1,REGION METROPOLITANA,NUNOA,BROWN SUR, ,77,1,0,0,0,0,1
159,159,"776 MANUEL ANTONIO MATTA, SANTIAGO",347154.109,6296638.7452,1,REGION METROPOLITANA,SANTIAGO,MANUEL ANTONIO MATTA,JUAN VICUNA, ,1,0,0,0,1,0
160,160,"7789 PEDRO FONTOVA, HUECHURABA",344556.0893,6308932.6832,2,REGION METROPOLITANA,HUECHURABA,PEDRO FONTOVA, ,7788,2,0,0,0,1,1
161,161,"7815 VICUNA MACKENNA PONIENTE, LA FLORIDA",351694.5071,6289217.2408,1,REGION METROPOLITANA,LA FLORIDA,VICUNA MACKENNA, ,7815,1,0,0,0,1,0
162,162,"7876 SANTA ROSA, LA GRANJA",348169.7112,6288743.154,1,REGION METROPOLITANA,LA GRANJA,SANTA ROSA, ,7876,1,0,0,0,1,0
163,163,"7997 VICUNA MACKENNA PONIENTE, LA FLORIDA",351745.2064,6289076.5997,1,REGION METROPOLITANA,LA FLORIDA,VICUNA MACKENNA PONIENTE, ,7997,1,0,0,0,0,1
164,164,"8 DE ENERO & PADRE ALBERTO HURTADO, ESTACION CENTRAL",343103.5983,6295683.8332,1,REGION METROPOLITANA,ESTACION CENTRAL,8 DE ENERO,PADRE ALBERTO HURTADO, ,1,0,0,0,1,0
165,165,"8051 COLOMBIA, LA FLORIDA",352522.3794,6289025.631,1,REGION METROPOLITANA,LA FLORIDA,COLOMBIA, ,8051,1,0,0,0,1,0
166,166,"8305 LAS PARCELAS, PENALOLEN",356450.2126,6295419.5051,1,REGION METROPOLITANA,PENALOLEN,LAS PARCELAS, ,8305,1,0,0,0,1,0
167,167,"8330 SANTA ROSA, LA GRANJA",348246.956,6287890.7379,1,REGION METROPOLITANA,LA GRANJA,SANTA ROSA, ,8330,1,0,0,0,0,1
168,168,"837 OBSERVATORIO, EL BOSQUE",345280.8296,6285286.3746,1,REGION METROPOLITANA,EL BOSQUE,OBSERVATORIO, ,837,1,0,0,1,0,0
169,169,"8482 SAN PABLO, PUDAHUEL",337616.8427,6298042.9857,1,REGION METROPOLITANA,PUDAHUEL,SAN PABLO, ,8482,1,0,1,0,0,0
170,170,"8489 CULTURA, CERRO NAVIA",336070.7571,6300946.634,1,REGION METROPOLITANA,CERRO NAVIA,CULTURA, ,8489,1,0,0,0,1,0
171,171,"8526 MAPOCHO NORTE, CERRO NAVIA",336498.4317,6300407.9724,1,REGION METROPOLITANA,CERRO NAVIA,MAPOCHO SUR, ,8526,1,0,0,0,1,0
172,172,"8550 SAN FRANCISCO, PUDAHUEL",337509.1943,6298954.2575,1,REGION METROPOLITANA,PUDAHUEL,SAN FRANCISCO, ,8550,1,0,0,0,1,0
173,173,"856 HERMANOS AMUNATEGUI, SANTIAGO",345920.1997,6299395.1405,1,REGION METROPOLITANA,SANTIAGO,HERMANOS AMUNATEGUI, ,856,1,0,0,1,0,0
174,174,"8701 GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",345488.533,6288061.0751,1,REGION METROPOLITANA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,8701,1,0,0,0,1,0
175,175,"8711 PRESIDENTE EDUARDO FREI MONTALVA, QUILICURA",341227.3076,6308449.2398,1,REGION METROPOLITANA,QUILICURA,PRESIDENTE EDUARDO FREI MONTALVA, ,8710,1,0,0,0,0,1
176,176,"8721 SAN FRANCISCO, PUDAHUEL",337184.2256,6298945.1456,2,REGION METROPOLITANA,PUDAHUEL,SAN FRANCISCO, ,8721,2,0,2,0,0,0
177,177,"875 SANTA ISABEL, SANTIAGO",346829.6834,6297477.2487,1,REGION METROPOLITANA,SANTIAGO,SANTA ISABEL, ,875,1,0,0,0,1,0
178,178,"889 DOCTOR JOHOW, NUNOA",351848.9784,6296204.5189,1,REGION METROPOLITANA,NUNOA,DOCTOR JOHOW, ,889,1,0,0,0,1,0
179,179,"8902 SAN FRANCISCO, PUDAHUEL",336731.0158,6298992.7629,1,REGION METROPOLITANA,PUDAHUEL,SAN FRANCISCO, ,8902,1,0,0,0,1,0
180,180,"9000 CARLOS SILVA VILDOSOLA, LA REINA",357104.383,6298957.5662,1,REGION METROPOLITANA,LA REINA,CARLOS SILVA VILDOSOLA, ,9000,1,0,0,0,2,1
181,181,"9121 SAN PABLO, PUDAHUEL",336100.3584,6298337.1122,1,REGION METROPOLITANA,PUDAHUEL,SAN PABLO, ,9121,1,0,0,0,1,0
182,182,"9150 GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",345383.1107,6287391.3923,1,REGION METROPOLITANA,LA CISTERNA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,9150,1,0,0,0,0,1
183,183,"916 LOS ALPES, LAS CONDES",354871.5036,6301592.5704,1,REGION METROPOLITANA,LAS CONDES,LOS ALPES, ,916,1,0,0,0,1,0
184,184,"9200 PRINCIPE DE GALES, LA REINA",357346.1865,6298686.4954,1,REGION METROPOLITANA,LA REINA,PRINCIPE DE GALES, ,9200,1,0,0,0,0,1
185,185,"9207 VITACURA, VITACURA",356030.4265,6305232.2672,1,REGION METROPOLITANA,VITACURA,VITACURA, ,9207,1,0,1,0,0,0
186,187,"9530 SAN PABLO, PUDAHUEL",335371.7088,6298152.6749,1,REGION METROPOLITANA,PUDAHUEL,SAN PABLO, ,9530,1,0,1,0,0,0
187,188,"962 LA ESTRELLA, PUDAHUEL",337009.3189,6298398.1978,1,REGION METROPOLITANA,PUDAHUEL,LA ESTRELLA, ,962,1,0,0,0,1,0
188,189,"968 SAN ANDRES, PUDAHUEL",337598.1444,6298422.7481,1,REGION METROPOLITANA,PUDAHUEL,SAN ANDRES, ,968,1,0,0,0,1,0
189,190,"97 LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",347880.0592,6299025.491,2,REGION METROPOLITANA,SANTIAGO,LIBERTADOR BERNARDO O`HIGGINS, ,97,2,0,1,0,1,0
190,191,"9793 SANTA RAQUEL, LA FLORIDA",351116.4019,6287197.7012,2,REGION METROPOLITANA,LA FLORIDA,SANTA RAQUEL, ,9793,2,0,0,0,0,2
191,192,"980 MANUEL ANTONIO MATTA, SANTIAGO",346933.6578,6296581.2392,1,REGION METROPOLITANA,SANTIAGO,MANUEL ANTONIO MATTA, ,980,1,0,0,0,1,0
192,193,"ABATE MOLINA & TUCAPEL, SANTIAGO",344637.9937,6296326.5996,1,REGION METROPOLITANA,SANTIAGO,ABATE MOLINA,TUCAPEL, ,1,0,0,0,1,0
193,194,"AEROPUERTO & 5 DE ABRIL, ESTACION CENTRAL",341001.072,6295583.4067,1,REGION METROPOLITANA,ESTACION CENTRAL,AEROPUERTO,5 DE ABRIL, ,1,0,0,0,1,0
194,195,"AGUSTINAS & GENERAL BULNES, SANTIAGO",344781.2118,6298365.5991,1,REGION METROPOLITANA,SANTIAGO,AGUSTINAS,GENERAL BULNES, ,1,0,1,0,0,0
195,196,"ALBERDI & MAPOCHO, QUINTA NORMAL",340801.806,6300075.5997,1,REGION METROPOLITANA,QUINTA NORMAL,ALBERDI,MAPOCHO, ,1,0,0,0,1,0
196,197,"ALBERTO PEPPER & DOMINGO SANTA MARIA, RENCA",343210.0869,6301829.5989,1,REGION METROPOLITANA,RENCA,ALBERTO PEPPER,DOMINGO SANTA MARIA, ,1,0,0,0,1,0
197,198,"ALCALDE CARLOS VALDOVINOS & CERRILLOS, PEDRO AGUIRRE CERDA",343551.8474,6294406.9669,1,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,ALCALDE CARLOS VALDOVINOS,CERRILLOS, ,1,0,0,1,0,0
198,199,"ALCALDE CARLOS VALDOVINOS & SIERRA BELLA, SAN JOAQUIN",348360.3993,6293902.5989,1,REGION METROPOLITANA,SAN JOAQUIN,ALCALDE CARLOS VALDOVINOS,SIERRA BELLA, ,1,0,0,0,1,0
199,200,"ALCALDE EDUARDO CASTILLO VELASCO & JOSE PEDRO ALESSANDRI, NUNOA",351491.0295,6296672.0915,1,REGION METROPOLITANA,NUNOA,EDUARDO CASTILLO VELASCO,JOSE PEDRO ALESSANDRI, ,1,0,0,0,1,0
200,201,"ALCALDE EDUARDO CASTILLO VELASCO & JUAN MOYA MORALES, NUNOA",352529.3059,6296638.5998,1,REGION METROPOLITANA,NUNOA,ALCALDE EDUARDO CASTILLO VELASCO,JUAN MOYA MORALES, ,1,0,0,0,1,0
201,202,"ALCALDE EDUARDO CASTILLO VELASCO & RAFAEL PRADO, NUNOA",350600.9935,6296775.5997,1,REGION METROPOLITANA,NUNOA,ALCALDE EDUARDO CASTILLO VELASCO,RAFAEL PRADO, ,1,0,0,0,1,0
202,203,"ALCALDE JUAN DE DIOS MALEBRAN & COMANDANTE ENRIQUE FAVERIO, PUENTE ALTO",352765.7118,6280164.6003,1,REGION METROPOLITANA,PUENTE ALTO,JUAN DE DIOS MALEBRAN,ENRIQUE FAVERIO, ,1,0,0,0,1,0
203,204,"ALDUNATE & MANUEL ANTONIO MATTA, SANTIAGO",346256.9934,6296469.5998,1,REGION METROPOLITANA,SANTIAGO,ALDUNATE,MANUEL ANTONIO MATTA, ,1,0,0,0,1,0
204,205,"ALDUNATE & SANTA ISABEL, SANTIAGO",346174.58,6297265.4285,1,REGION METROPOLITANA,SANTIAGO,ALDUNATE,SANTA ISABEL, ,1,0,0,0,1,0
205,206,"ALEJANDRO GUZMAN & JULIO COVARRUBIAS, EL BOSQUE",345768.3999,6285750.6008,1,REGION METROPOLITANA,EL BOSQUE,ALEJANDRO GUZMAN,JULIO COVARRUBIAS, ,1,0,0,0,1,0
206,207,"ALMIRANTE LATORRE & ESPERANZA, SAN RAMON",347310.0664,6286255.3843,1,REGION METROPOLITANA,SAN RAMON,ALMIRANTE LATORRE,ESPERANZA, ,1,0,0,0,0,1
207,208,"ALMIRANTE LATORRE & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",345268.7665,6297871.9903,1,REGION METROPOLITANA,SANTIAGO,ALMIRANTE LATORRE,LIBERTADOR BERNARDO O`HIGGINS, ,1,0,0,0,0,1
208,209,"ALPATACAL & ISMAEL TOCORNAL, SAN RAMON",346803.7122,6286862.6008,1,REGION METROPOLITANA,SAN RAMON,ALPATACAL,ISMAEL TOCORNAL, ,1,0,0,0,1,0
209,210,"ALPATACAL & SAN FRANCISCO, SAN RAMON",346605.8893,6286892.9743,1,REGION METROPOLITANA,SAN RAMON,ALPATACAL,SAN FRANCISCO, ,1,0,0,0,1,0
210,211,"ALTAIR & CISNES, LO ESPEJO",343010.3497,6289120.2272,1,REGION METROPOLITANA,LO ESPEJO,CISNES, ,2886,1,0,0,0,1,0
211,212,"AMERICO VESPUCIO & ALTO JAHUEL, MAIPU",337090.261,6293743.6671,2,REGION METROPOLITANA,MAIPU,AMERICO VESPUCIO,ALTO JAHUEL, ,2,0,0,0,2,0
212,213,"AMERICO VESPUCIO & CORONEL, LA GRANJA",349963.3428,6287523.0003,1,REGION METROPOLITANA,LA GRANJA,AMERICO VESPUCIO,CORONEL, ,1,0,0,0,0,1
213,214,"AMERICO VESPUCIO & DEPARTAMENTAL, LA FLORIDA",352327.8125,6290953.4385,1,REGION METROPOLITANA,LA FLORIDA,AMERICO VESPUCIO,DEPARTAMENTAL, ,1,0,0,0,1,0
214,215,"AMERICO VESPUCIO & EL PARQUE, LA FLORIDA",352160.0175,6290507.3884,1,REGION METROPOLITANA,LA FLORIDA,AMERICO VESPUCIO,EL PARQUE, ,1,0,0,0,0,1
215,217,"AMERICO VESPUCIO & LAGUNA BLANCA, LA GRANJA",349132.7516,6287420.8145,1,REGION METROPOLITANA,LA GRANJA,AMERICO VESPUCIO,LAGUNA BLANCA, ,1,0,0,0,1,0
216,218,"AMERICO VESPUCIO & LAS TORRES, PENALOLEN",352623.8841,6292113.1045,1,REGION METROPOLITANA,PENALOLEN,AMERICO VESPUCIO,LAS TORRES, ,1,0,0,0,2,0
217,219,"AMERICO VESPUCIO & MACUL, MACUL",352284.727,6291348.8735,1,REGION METROPOLITANA,MACUL,AMERICO VESPUCIO,MACUL, ,1,0,0,1,0,0
218,220,"AMERICO VESPUCIO & QUILIN, PENALOLEN",353191.9227,6293265.2887,1,REGION METROPOLITANA,PENALOLEN,AMERICO VESPUCIO,QUILIN, ,1,0,1,0,0,0
219,221,"AMERICO VESPUCIO & SANTA ELENA, MAIPU",336887.7714,6294258.087,1,REGION METROPOLITANA,MAIPU,AMERICO VESPUCIO,SANTA ELENA, ,1,0,0,0,1,0
220,222,"AMERICO VESPUCIO & SANTA JULIA, LA FLORIDA",350934.877,6288656.9615,1,REGION METROPOLITANA,LA FLORIDA,AMERICO VESPUCIO,SANTA JULIA, ,1,0,0,0,0,1
221,223,"AMERICO VESPUCIO & SANTA ROSA, SAN RAMON",348260.4896,6287413.3539,1,REGION METROPOLITANA,SAN RAMON,AMERICO VESPUCIO,SANTA ROSA, ,1,0,0,0,0,1
222,224,"AMERICO VESPUCIO & VASCO DE GAMA, NUNOA",353809.8994,6296527.5995,1,REGION METROPOLITANA,NUNOA,AMERICO VESPUCIO,VASCO DE GAMA, ,1,0,0,0,1,0
223,226,"AMERICO VESPUCIO NORTE & LAS FRESAS, VITACURA",352381.4991,6303187.4993,1,REGION METROPOLITANA,VITACURA,AMERICO VESPUCIO,LAS FRESAS, ,1,0,1,0,0,0
224,227,"ANCAHUAL & MALALHUE, PUDAHUEL",338052.3098,6295771.6368,1,REGION METROPOLITANA,PUDAHUEL,ANCAHUAL,LLONGOL, ,1,0,0,0,1,0
225,228,"ANDES & CORONEL ROBLES, QUINTA NORMAL",342679.7821,6299323.8061,2,REGION METROPOLITANA,QUINTA NORMAL,ANDES,CORONEL ROBLES, ,2,0,1,0,1,0
226,229,"ANDES & RIVAS VICUNA, QUINTA NORMAL",343462.7578,6299332.8851,1,REGION METROPOLITANA,QUINTA NORMAL,ANDES,RIVAS VICUNA, ,1,0,0,0,0,1
227,230,"ANDRES BELLO & DEL ARZOBISPO, PROVIDENCIA",348853.3118,6299653.4992,1,REGION METROPOLITANA,PROVIDENCIA,ANDRES BELLO,ELIODORO YANEZ, ,1,0,0,0,1,0
228,231,"ANDRES BELLO & HUELEN, PROVIDENCIA",348978.0932,6299840.9997,1,REGION METROPOLITANA,PROVIDENCIA,ANDRES BELLO,HUELEN, ,1,0,0,0,1,0
229,232,"ANDRES BELLO & LAS URBINAS, PROVIDENCIA",350043.7182,6300841.4998,1,REGION METROPOLITANA,PROVIDENCIA,ANDRES BELLO,LAS URBINAS, ,1,0,0,0,1,0
230,233,"ANDRES BELLO & MANUEL MONTT, PROVIDENCIA",349159.4059,6300142.499,1,REGION METROPOLITANA,PROVIDENCIA,ANDRES BELLO,MANUEL MONTT, ,1,0,1,0,0,0
231,234,"ANDRES BELLO & NUEVA DE LYON, PROVIDENCIA",350196.3123,6300960.4998,2,REGION METROPOLITANA,PROVIDENCIA,ANDRES BELLO,NUEVA DE LYON, ,2,0,0,0,1,1
232,235,"ANDRES BELLO & NUEVA LOS LEONES, PROVIDENCIA",350425.9061,6301197.4995,1,REGION METROPOLITANA,PROVIDENCIA,ANDRES BELLO,NUEVA LOS LEONES, ,1,0,0,0,0,1
233,237,"ANDRES BELLO & VICUNA MACKENNA, SANTIAGO",347978.9815,6299137.619,1,REGION METROPOLITANA,SANTIAGO,ANDRES BELLO,VICUNA MACKENNA, ,1,0,0,0,0,1
234,238,"ANGEL PIMENTEL & CARLOS AGUIRRE LUCO, PUENTE ALTO",353664.8055,6282283.6003,1,REGION METROPOLITANA,PUENTE ALTO,ANGEL PIMENTEL,CARLOS AGUIRRE LUCO, ,1,0,0,0,1,0
235,239,"ANTONIO EBNER & ANDES, QUINTA NORMAL",342230.0868,6299335.599,1,REGION METROPOLITANA,QUINTA NORMAL,ANTONIO EBNER,ANDES, ,1,0,0,0,1,0
236,240,"ANTONIO VARAS & ELIODORO YANEZ, PROVIDENCIA",349786.5934,6299571.4993,1,REGION METROPOLITANA,PROVIDENCIA,ANTONIO VARAS,ELIODORO YANEZ, ,1,0,0,0,0,1
237,241,"ANTONIO VARAS & FRANCISCO BILBAO, PROVIDENCIA",349993.397,6298871.6351,2,REGION METROPOLITANA,PROVIDENCIA,ANTONIO VARAS,FRANCISCO BILBAO, ,2,0,0,0,2,0
238,243,"ANTONIO VARAS & LOS CAPITANES, PROVIDENCIA",350168.8999,6298276.5996,1,REGION METROPOLITANA,PROVIDENCIA,ANTONIO VARAS,LOS CAPITANES, ,1,0,0,0,0,1
239,244,"ANTONIO VARAS & PUYEHUE, PROVIDENCIA",350029.8053,6298743.5997,1,REGION METROPOLITANA,PROVIDENCIA,ANTONIO VARAS,PUYEHUE, ,1,0,0,0,1,0
240,248,"ANTUPIREN & EL FALDEO, PENALOLEN",356558.9508,6294450.6645,1,REGION METROPOLITANA,PENALOLEN,ANTUPIREN,EL FALDEO, ,1,0,0,1,0,0
241,249,"APOQUINDO & MAR DE LOS SARGAZOS, LAS CONDES",354110.6246,6302217.999,1,REGION METROPOLITANA,LAS CONDES,APOQUINDO,MAR DE LOS SARGAZOS, ,1,0,1,0,0,0
242,250,"APOSTOL SANTIAGO & DOMINGO SANTA MARIA, RENCA",342516.75,6302095.14,1,REGION METROPOLITANA,RENCA,APOSTOL SANTIAGO,DOMINGO SANTA MARIA, ,1,0,0,0,0,1
243,251,"APOSTOL SANTIAGO & JORGE HIRMAS, RENCA",342680.0547,6301433.0927,1,REGION METROPOLITANA,RENCA,APOSTOL SANTIAGO,JORGE HIRMAS, ,1,0,1,0,0,1
244,252,"ARMANDO CORTINEZ PONIENTE & PEDRO PABLO DARTNELL, PUDAHUEL",333109.2176,6302285.5418,1,REGION METROPOLITANA,PUDAHUEL,ARMANDO CORTINEZ,PEDRO PABLO DARTNELL, ,1,0,0,0,1,0
245,253,"ARTURO MEDINA & GARCIA MORENO, NUNOA",352650.806,6298965.5992,1,REGION METROPOLITANA,NUNOA,ARTURO MEDINA,GARCIA MORENO, ,1,0,0,0,1,0
246,255,"AURELIO GONZALEZ & ALONSO DE CORDOVA, VITACURA",351297.2186,6303146.4994,2,REGION METROPOLITANA,VITACURA,AURELIO GONZALEZ,ALONSO DE CORDOVA, ,2,0,0,0,1,1
247,256,"AUSTRIA & PEDRO DE VALDIVIA, PROVIDENCIA",350498.6416,6299263.7878,1,REGION METROPOLITANA,PROVIDENCIA,AUSTRIA,PEDRO DE VALDIVIA, ,1,0,0,0,1,0
248,257,"AUTOPISTA COSTANERA NORTE & PEREZ VALENZUELA, PROVIDENCIA",349059.7182,6300175.9999,1,REGION METROPOLITANA,PROVIDENCIA,COSTANERA NORTE,MANUEL MONTT, ,1,0,0,0,1,0
249,258,"AUTOPISTA COSTANERA NORTE & SANTA TERESA DE LOS ANDES, VITACURA",356851.1553,6305866.4997,1,REGION METROPOLITANA,VITACURA,COSTANERA NORTE,SANTA TERESA DE LOS ANDES, ,1,1,0,0,0,0
250,259,"AVIADOR ACEVEDO & LA PALMA, CONCHALI",344726.156,6303806.4996,1,REGION METROPOLITANA,CONCHALI,AVIADOR ACEVEDO,LA PALMA, ,1,0,0,1,0,0
251,260,"BAHIA CATALINA & ALTA MAREA, LA FLORIDA",350597.4304,6284631.1007,1,REGION METROPOLITANA,LA FLORIDA,BAHIA CATALINA,ALTA MAREA, ,1,0,0,0,1,0
252,261,"BAJOS DE JIMENEZ & ROMA, CONCHALI",343640.7395,6302882.1298,1,REGION METROPOLITANA,CONCHALI,BAJOS DE JIMENEZ,ROMA, ,1,0,0,0,1,0
253,263,"BATALLON CHACABUCO & LA SERENA, PUENTE ALTO",350804.9931,6282125.6008,1,REGION METROPOLITANA,PUENTE ALTO,BATALLON CHACABUCO,LA SERENA, ,1,0,1,0,0,0
254,264,"BERNARDA MORIN & SALVADOR, PROVIDENCIA",348916.1302,6299017.41,1,REGION METROPOLITANA,PROVIDENCIA,BERNARDA MORIN,SALVADOR, ,1,0,0,0,1,0
255,265,"BLANCO ENCALADA & GENERAL SAN MARTIN, QUILICURA",338277.0597,6306326.2904,2,REGION METROPOLITANA,QUILICURA,BLANCO ENCALADA,GENERAL SAN MARTIN, ,2,0,0,0,2,0
256,266,"BOLIVIA & JUAN LUIS SANFUENTES, SAN RAMON",347227.3055,6287774.599,1,REGION METROPOLITANA,SAN RAMON,BOLIVIA,JUAN LUIS SANFUENTES, ,1,0,0,0,1,0
257,267,"BRASIL & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",345280.9931,6297932.5995,1,REGION METROPOLITANA,SANTIAGO,BRASIL,LIBERTADOR BERNARDO O`HIGGINS, ,1,0,0,0,1,0
258,268,"BRASIL & MONEDA, SANTIAGO",345232.0867,6298322.5997,1,REGION METROPOLITANA,SANTIAGO,BRASIL,MONEDA, ,1,0,0,1,0,0
259,269,"BROWN SUR & DUBLE ALMEYDA, NUNOA",352036.4937,6296924.5992,1,REGION METROPOLITANA,NUNOA,BROWN SUR,DUBLE ALMEYDA, ,1,0,1,0,0,0
260,270,"CALETA AGUA DULCE & SAN CARLOS, PUENTE ALTO",355022.3056,6281452.6007,1,REGION METROPOLITANA,PUENTE ALTO,CALETA AGUA DULCE,SAN CARLOS, ,1,0,0,0,1,0
261,271,"CALIFORNIA & RICARDO LYON, PROVIDENCIA",350868.9353,6299168.7515,1,REGION METROPOLITANA,PROVIDENCIA,CALIFORNIA,RICARDO LYON, ,1,0,2,0,0,0
262,272,"CALLAO & AUGUSTO LEGUIA SUR, LAS CONDES",351551.062,6301124.9992,1,REGION METROPOLITANA,LAS CONDES,CALLAO,AUGUSTO LEGUIA SUR, ,1,0,1,0,0,0
263,273,"CALLE G & 16 DE ABRIL, CONCHALI",344763.1561,6306172.4995,1,REGION METROPOLITANA,CONCHALI,CALLE G,16 DE ABRIL, ,1,0,0,0,1,0
264,274,"CAMILO HENRIQUEZ & CAMILO HENRIQUEZ, PUENTE ALTO",356947.135,6282255.2039,1,REGION METROPOLITANA,PUENTE ALTO,CAMILO HENRIQUEZ, ,1156,1,0,0,0,1,0
265,275,"CAMILO HENRIQUEZ & EL PENON, PUENTE ALTO",356004.5839,6283378.5489,1,REGION METROPOLITANA,PUENTE ALTO,CAMILO HENRIQUEZ,EL PENON, ,1,0,0,0,1,0
266,276,"CAMILO HENRIQUEZ & EYZAGUIRRE, PUENTE ALTO",357945.8059,6281230.2526,1,REGION METROPOLITANA,PUENTE ALTO,CAMILO HENRIQUEZ,EYZAGUIRRE, ,1,0,0,1,0,0
267,277,"CAMINO A NOVICIADO & BILBAO, PUDAHUEL",329930.7511,6299369.6805,1,REGION METROPOLITANA,PUDAHUEL,CAMINO A NOVICIADO,BILBAO, ,1,0,0,0,1,0
268,278,"CAMINO DE LOYOLA & MAXIMILIANO IBANEZ, LO PRADO",340841.1106,6298853.1072,1,REGION METROPOLITANA,LO PRADO,CAMINO DE LOYOLA,MAXIMILIANO IBANEZ, ,1,0,0,0,1,0
269,279,"CAMINO LO ECHEVERS & ANTILLANCA, QUILICURA",336403.65,6305910.3959,1,REGION METROPOLITANA,QUILICURA,LO ECHEVERS,ANTILLANCA, ,1,0,0,0,1,0
270,280,"CAMPOS DE DEPORTES & DUBLE ALMEYDA, NUNOA",350449.4929,6297087.5999,1,REGION METROPOLITANA,NUNOA,CAMPOS DE DEPORTES,DUBLE ALMEYDA, ,1,0,1,0,0,0
271,281,"CAMPOS DE DEPORTES & GENERAL MIRANDA, NUNOA",350395.3999,6296628.5996,1,REGION METROPOLITANA,NUNOA,CAMPOS DE DEPORTES,GENERAL MIRANDA, ,1,0,1,0,0,0
272,282,"CAPITAN IGNACIO CARRERA PINTO & GRECIA, NUNOA",351852.3232,6296053.1226,1,REGION METROPOLITANA,NUNOA,CAPITAN IGNACIO CARRERA PINTO,GRECIA, ,1,0,0,0,1,0
273,283,"CARDENAL JOSE MARIA CARO & INDEPENDENCIA, CONCHALI",343120.9942,6306015.176,1,REGION METROPOLITANA,CONCHALI,CARDENAL JOSE MARIA CARO,INDEPENDENCIA, ,1,0,0,0,1,0
274,284,"CARDENAL RAUL SILVA HENRIQUEZ & MANUEL RODRIGUEZ, LA GRANJA",349691.9331,6287060.2585,1,REGION METROPOLITANA,LA GRANJA,LA SERENA,TRINIDAD, ,1,0,0,0,1,0
275,285,"CARDENAL RAUL SILVA HENRIQUEZ & PRESIDENTE ALESSANDRI, LA GRANJA",348962.2985,6289700.004,1,REGION METROPOLITANA,LA GRANJA,LA SERENA,PRESIDENTE ALESSANDRI, ,1,0,0,0,1,0
276,286,"CARLOS ANTUNEZ & PEDRO DE VALDIVIA, PROVIDENCIA",350286.2187,6300020.4994,1,REGION METROPOLITANA,PROVIDENCIA,CARLOS ANTUNEZ,PEDRO DE VALDIVIA, ,1,0,1,0,0,0
277,287,"CARLOS DAVILA & EL PARRON, SAN RAMON",347693.8991,6288772.5991,1,REGION METROPOLITANA,SAN RAMON,CARLOS DAVILA,EL PARRON, ,1,0,0,0,0,1
278,289,"CARMEN & FRANKLIN, SANTIAGO",348022.3994,6295138.599,1,REGION METROPOLITANA,SANTIAGO,CARMEN,FRANKLIN, ,1,0,0,0,1,0
279,290,"CARMEN & VENTURA LAVALLE, SANTIAGO",347669.7945,6296615.9098,1,REGION METROPOLITANA,SANTIAGO,CARMEN,VENTURA LAVALLE, ,1,0,0,0,1,0
280,291,"CARMEN FARINA & LO BELTRAN, VITACURA",354287.9374,6304926.4993,1,REGION METROPOLITANA,VITACURA,CARMEN FARINA,LO BELTRAN, ,1,0,0,0,1,0
281,292,"CARMEN SILVA & LOS LEONES, PROVIDENCIA",350871.1557,6300430.4989,1,REGION METROPOLITANA,PROVIDENCIA,CARMEN SILVA,LOS LEONES, ,1,0,0,0,1,0
282,293,"CARRASCAL & ALBERTO LOSECO, QUINTA NORMAL",342934.9936,6300464.5997,1,REGION METROPOLITANA,QUINTA NORMAL,CARRASCAL,ALBERTO LOSECO, ,1,0,0,0,0,1
283,294,"CARRASCAL & NEPTUNO, QUINTA NORMAL",340456.5037,6301377.4137,1,REGION METROPOLITANA,QUINTA NORMAL,CARRASCAL,NEPTUNO, ,1,0,0,1,0,0
